id	filename	md5	size	state
7255f9c4-4094-4537-bb21-dbb1949ae144	7255f9c4-4094-4537-bb21-dbb1949ae144/311f1988-e21e-4130-b944-2a34d7d46d28.rna_seq.augmented_star_gene_counts.tsv	6ba38f734713989211beaab1f941cdb8	4242781	validated
72e923f1-e883-4059-9ca9-819f575a010f	72e923f1-e883-4059-9ca9-819f575a010f/e5b29c06-2ed0-4913-bf24-5bfde047defc.rna_seq.augmented_star_gene_counts.tsv	f3a36481352bf02f2268be4372f0eba8	4241556	validated
731d5053-54b5-4ee5-8697-de22da1798ff	731d5053-54b5-4ee5-8697-de22da1798ff/a277c487-2d13-460f-a0d8-26acac1657d0.rna_seq.augmented_star_gene_counts.tsv	b56d0c72419185763a67cec1abbbc34d	4210110	validated
733d38f8-4099-4b12-aeca-dcd85f334ff3	733d38f8-4099-4b12-aeca-dcd85f334ff3/412859bb-8b2a-44bf-b3b2-6acd30986067.rna_seq.augmented_star_gene_counts.tsv	917887530b2b16681c0a9e095d9177c9	4238116	validated
738d4e33-28a2-42a7-a9b9-c8b44bf3e787	738d4e33-28a2-42a7-a9b9-c8b44bf3e787/4ff81b7f-2dbc-453f-a68b-fe40315b2ef7.rna_seq.augmented_star_gene_counts.tsv	4eb27cf1c96c12b2e81ae27c56a99d14	4228898	validated
756a8224-cb4d-42ca-b74e-d1ae6df37ffe	756a8224-cb4d-42ca-b74e-d1ae6df37ffe/38e8a5f6-9edf-49bb-ab00-912a58fa363f.rna_seq.augmented_star_gene_counts.tsv	44c85fc4038652b5e1130ab80b2fbcfc	4227188	validated
758998a9-f7d9-4e18-87de-d264754211b3	758998a9-f7d9-4e18-87de-d264754211b3/c7d31245-5d71-4a23-8a33-4f83c4718e20.rna_seq.augmented_star_gene_counts.tsv	77d730e8f541e0e3256792e18e7ad55d	4206873	validated
75dce2b2-d301-4e8a-ae5a-b9065275e492	75dce2b2-d301-4e8a-ae5a-b9065275e492/d00dcdf0-3e98-41c5-9978-7a0ffceefa6c.rna_seq.augmented_star_gene_counts.tsv	0c6858a2cfb60d67be16cfa1cfe25a50	4235558	validated
768b55e7-3798-450f-9239-ebb33bc1e369	768b55e7-3798-450f-9239-ebb33bc1e369/ac07e4e9-fa65-49f2-9f83-f13cc8a169d3.rna_seq.augmented_star_gene_counts.tsv	261b40d23e43b86d7aa65715fbe50bc7	4239037	validated
77859e33-6cbf-421a-b7b2-f17fda808f95	77859e33-6cbf-421a-b7b2-f17fda808f95/b65a6759-a9a4-4740-a9e3-962771dd9954.rna_seq.augmented_star_gene_counts.tsv	36b06236e83e6b9ece957b482796ae22	4224471	validated
77e14e11-91e8-4201-b837-a2fe46623b00	77e14e11-91e8-4201-b837-a2fe46623b00/d2c9b21d-0f64-4182-9d5d-82b80a158a1f.rna_seq.augmented_star_gene_counts.tsv	d0e627a6423310a7b541d6bc433ee884	4205980	validated
780701d7-0632-40df-9860-88b1036686da	780701d7-0632-40df-9860-88b1036686da/198b23eb-5efa-4c7e-84f6-96976474de0b.rna_seq.augmented_star_gene_counts.tsv	7119dab537e286db9a5bd47fe0c56990	4238796	validated
78101e78-65fb-4d52-bac8-20df20edb69c	78101e78-65fb-4d52-bac8-20df20edb69c/84f39507-9883-4bab-98f9-8bd72d2aee7b.rna_seq.augmented_star_gene_counts.tsv	1075ca0fc5ed6508e4e3eeca93214a2f	4220287	validated
78bc8a71-9cde-4a7b-bb58-233985dea6fa	78bc8a71-9cde-4a7b-bb58-233985dea6fa/0143a79a-bac2-47c7-b65d-7e472b2b72ab.rna_seq.augmented_star_gene_counts.tsv	e463c3042d80a7155a614fa56a5771a5	4227730	validated
7b9c0df7-dd10-4c76-b5c7-c1b0eaa4aa7d	7b9c0df7-dd10-4c76-b5c7-c1b0eaa4aa7d/2c1c1b9c-180d-44af-b62a-ca9d83ae993f.rna_seq.augmented_star_gene_counts.tsv	ca78b1075fe465d22d7fbbcc1dac5a0a	4233972	validated
83512d89-11ea-45ad-98ed-18e4617b47ec	83512d89-11ea-45ad-98ed-18e4617b47ec/4d36189e-fe88-4cfb-970b-a51b8e9e0783.rna_seq.augmented_star_gene_counts.tsv	aa9a354bcd6805ca3aff269f1ffd83d8	4246360	validated
852435f1-d6c4-4efa-8c27-ab27245640df	852435f1-d6c4-4efa-8c27-ab27245640df/ef86558c-8a25-4bde-b139-ecf98e04ef0e.rna_seq.augmented_star_gene_counts.tsv	249abfd4aaa63910c302e5d2fb0e6baf	4229424	validated
8675e889-8007-4020-a06b-1421b8bf1c20	8675e889-8007-4020-a06b-1421b8bf1c20/fdb56994-5f12-4e78-bf53-e093049e4bb6.rna_seq.augmented_star_gene_counts.tsv	d9075dc027b51c06ce56f2392b7f6eb1	4235930	validated
86955b55-77b1-41aa-8103-2b8bb284dff9	86955b55-77b1-41aa-8103-2b8bb284dff9/0ec02d90-7ccb-476e-a8bb-9a9c8f158dee.rna_seq.augmented_star_gene_counts.tsv	1f17cb5bc9d7671261ba2797bdb5c7e7	4238878	validated
86a34fc7-5de9-404a-80a3-9b08328fd8f0	86a34fc7-5de9-404a-80a3-9b08328fd8f0/aa42cff8-f7f1-4210-ab49-a7eb563c2c98.rna_seq.augmented_star_gene_counts.tsv	1efa930b6f4b7e9a359f898ca28baba1	4239817	validated
883c037a-ace3-4aa5-b5af-b731c94d9963	883c037a-ace3-4aa5-b5af-b731c94d9963/aeac6db7-09bd-45f9-a5fd-c8358f86bff8.rna_seq.augmented_star_gene_counts.tsv	02cfe60fd4e0126ff8c1009b2913226b	4230363	validated
8b1ff403-c597-4c88-8e32-1e19c8c7c6ec	8b1ff403-c597-4c88-8e32-1e19c8c7c6ec/b556b718-38cf-498d-94c7-4e240fe57d48.rna_seq.augmented_star_gene_counts.tsv	a38b90ddef2b1598eb35fe0db7ac769c	4230199	validated
8b544cdb-6076-40ba-bbdb-37635e19be83	8b544cdb-6076-40ba-bbdb-37635e19be83/cf9ea065-c101-48e2-a1ea-54eb01658eef.rna_seq.augmented_star_gene_counts.tsv	567bf2812b68bdee2c79a74ebbc1bc6a	4248252	validated
8e913dc0-81e2-4d51-b18e-d27dce439193	8e913dc0-81e2-4d51-b18e-d27dce439193/2c76906f-57a5-42b2-aa73-544814ea4657.rna_seq.augmented_star_gene_counts.tsv	5f56088cdfbff63447a4063067dd81be	4245340	validated
8f2c4b4e-db26-4c8d-b226-2062bcb7f6a5	8f2c4b4e-db26-4c8d-b226-2062bcb7f6a5/1c7309b2-91f0-4305-aad7-f86c0d143559.rna_seq.augmented_star_gene_counts.tsv	b003b64a144799261d6b62cb00ddd645	4241984	validated
8fe8d73d-2aef-4bfe-adf1-f0a0d0fa2692	8fe8d73d-2aef-4bfe-adf1-f0a0d0fa2692/065d8d7a-c241-4a24-8f77-2cb5a4341f35.rna_seq.augmented_star_gene_counts.tsv	92568c6038ac7c578ea4fa94308213b7	4243640	validated
8ffd5617-149a-479e-a7d3-81c49c067fee	8ffd5617-149a-479e-a7d3-81c49c067fee/5467227e-26db-4241-9b21-0dd8ee39fcee.rna_seq.augmented_star_gene_counts.tsv	48d0a93406f756649fd9d4fbb6a3dce2	4212159	validated
905f0b11-0d02-4e19-a15b-93b56b6b94a7	905f0b11-0d02-4e19-a15b-93b56b6b94a7/fac69f81-0d8c-40a0-8263-b54d5f06d7b3.rna_seq.augmented_star_gene_counts.tsv	f98389067cbe4b4011f7bcbc9bee61ab	4241919	validated
90aecade-b0c5-4fc9-b5c5-d6a5493fb017	90aecade-b0c5-4fc9-b5c5-d6a5493fb017/dfc6ffb8-20c4-4e80-8333-81bf1d7e5377.rna_seq.augmented_star_gene_counts.tsv	b60c7a12b2ab7c5546b8772250732607	4244817	validated
939ca952-64a3-4b9a-9237-1e7a6251c36b	939ca952-64a3-4b9a-9237-1e7a6251c36b/fa9f3cc6-06eb-4cfd-8f85-9d13df39d11e.rna_seq.augmented_star_gene_counts.tsv	4b99e6d5637c4b1d88f70fbbe56e08b4	4218157	validated
94367955-d8ad-4a9e-9a31-e23055a1f474	94367955-d8ad-4a9e-9a31-e23055a1f474/3a2b80a5-6937-423a-92bf-9e25a0b23c5b.rna_seq.augmented_star_gene_counts.tsv	9310801627ff79b3982a999e4e08cb46	4236588	validated
95e466b9-f09c-42e1-b23c-844aa3e644c7	95e466b9-f09c-42e1-b23c-844aa3e644c7/8ed1ae0f-90db-445c-9805-f8ae9b55da80.rna_seq.augmented_star_gene_counts.tsv	e4b33c2aca77c92e349b5c9b860170dc	4240891	validated
96256b46-8d98-4ab3-aa8d-af99480a6ab3	96256b46-8d98-4ab3-aa8d-af99480a6ab3/d708a0d7-edda-46a8-b717-1b48c073c828.rna_seq.augmented_star_gene_counts.tsv	b11c0c6a67feba846fa7dd9b2caf54f2	4239830	validated
971db7b3-354f-49ab-810c-dab3f78d2d7e	971db7b3-354f-49ab-810c-dab3f78d2d7e/4f521ce8-4aac-4ea5-abbe-732ff9ac5409.rna_seq.augmented_star_gene_counts.tsv	cda65ba35b890dac85ecb2deebf1b7b7	4219035	validated
98b164c8-e171-4344-9822-04088aed7705	98b164c8-e171-4344-9822-04088aed7705/fe4a0710-a6db-4735-9d1a-113df310def6.rna_seq.augmented_star_gene_counts.tsv	845fd1f86fd1a34e632e93756357f928	4244234	validated
99e8fcd5-1512-43a1-91da-8f95037b3ad0	99e8fcd5-1512-43a1-91da-8f95037b3ad0/84ade22f-c13a-4c0d-97d7-715c2af09ba1.rna_seq.augmented_star_gene_counts.tsv	6bfe5ea4239ae4b7fe7987b8dd520f52	4244525	validated
9a733e63-6340-4ac2-ba6d-84f52135a057	9a733e63-6340-4ac2-ba6d-84f52135a057/9eec558d-cc8f-4816-80a5-b6aac4cbb94e.rna_seq.augmented_star_gene_counts.tsv	3bc114f0d8753a6109e5656a785b2683	4248238	validated
9baec627-bdef-4d0c-8d55-84397e2d35ce	9baec627-bdef-4d0c-8d55-84397e2d35ce/dc3154b7-6ae4-446a-8a80-91a86c57cefe.rna_seq.augmented_star_gene_counts.tsv	fb0f2386932adaaaf2f2aaea2b42d156	4206631	validated
9be77f99-e6d0-4a90-8a04-167e4dff5cb1	9be77f99-e6d0-4a90-8a04-167e4dff5cb1/59364db9-7bf7-4a15-9798-8e3886078012.rna_seq.augmented_star_gene_counts.tsv	8a94ed129037626dda5886e64ce89f98	4239333	validated
9d620b36-099d-4844-a62d-2ac97a41f481	9d620b36-099d-4844-a62d-2ac97a41f481/3f4020bf-9f9a-479d-b3af-883c5875d84e.rna_seq.augmented_star_gene_counts.tsv	6ceec31535ec4f04342168c3897b011a	4241242	validated
9d8077b2-bae2-478d-bacc-fd1e5c6e61e7	9d8077b2-bae2-478d-bacc-fd1e5c6e61e7/12a488c6-c319-4f40-9f62-82e74773370c.rna_seq.augmented_star_gene_counts.tsv	cb111d6fe2486d74ee87deee2eb24ffc	4240395	validated
9d908298-099d-48ba-b1cc-1d09015f8828	9d908298-099d-48ba-b1cc-1d09015f8828/e8db6fe2-7a97-4f20-a7e0-9600f0e58800.rna_seq.augmented_star_gene_counts.tsv	53b4da8394a718bce5dc86d960b7af0f	4243950	validated
9e16818c-197c-459b-8747-f59474bdce71	9e16818c-197c-459b-8747-f59474bdce71/b95ca895-419a-45de-8f20-9954a2447d6e.rna_seq.augmented_star_gene_counts.tsv	50de30468e8e730310d9e16f9fb4df86	4224367	validated
a0eda3dd-6d74-45c9-bf21-f4dafbc0c71f	a0eda3dd-6d74-45c9-bf21-f4dafbc0c71f/b734ed82-e267-4070-9a8f-190cbbd78766.rna_seq.augmented_star_gene_counts.tsv	5979aa72916cb57665a9fb8f6f619760	4236866	validated
a20d9e3d-4b44-4843-8387-b75b20ba47a5	a20d9e3d-4b44-4843-8387-b75b20ba47a5/c6e243ee-b2d9-408e-ac05-ccbcffa805ab.rna_seq.augmented_star_gene_counts.tsv	8d978b049f6f59938937c764253d3843	4237820	validated
a359b6f9-15ca-4699-adb8-850db3754c74	a359b6f9-15ca-4699-adb8-850db3754c74/6fdba671-fb71-438f-ad62-e3d515e0222d.rna_seq.augmented_star_gene_counts.tsv	80c0722e4d0674d02955963354c7c84e	4240308	validated
a3b94365-2a03-4dff-a776-c97c74273d54	a3b94365-2a03-4dff-a776-c97c74273d54/52ed30fb-f32a-4b5b-9ab6-e67438e9da8f.rna_seq.augmented_star_gene_counts.tsv	70730227d1eb04ee647ef6538a4958b8	4239738	validated
a3bf68fc-460f-49a2-a94e-4063537ab563	a3bf68fc-460f-49a2-a94e-4063537ab563/4ea93d27-97e3-40bd-8734-d026e48fbbe4.rna_seq.augmented_star_gene_counts.tsv	164b9514bf0cc264944c8490bfa69f2b	4229805	validated
a3e0b623-035f-4f3d-8476-ac7fd0d60ea1	a3e0b623-035f-4f3d-8476-ac7fd0d60ea1/b2e80b2b-559c-424e-837d-fa1de6b912e7.rna_seq.augmented_star_gene_counts.tsv	2fefeac4269ae032db769ff73224bca0	4243202	validated
a550e9b4-f276-4bb2-903c-8055fc96fa43	a550e9b4-f276-4bb2-903c-8055fc96fa43/924ccfdb-f369-4b69-a034-bfbaf0878842.rna_seq.augmented_star_gene_counts.tsv	5549c9584033857cdb5360e5950865e9	4240570	validated
a71586bc-96e5-40ac-bfb8-facc232009fd	a71586bc-96e5-40ac-bfb8-facc232009fd/44f9e45d-d779-4865-8f10-d085d5d25447.rna_seq.augmented_star_gene_counts.tsv	2ea425bccf3be95169cc20dd22284b2e	4167073	validated
a8046813-e06d-4044-99f5-794335d7dede	a8046813-e06d-4044-99f5-794335d7dede/8da8aaa5-5059-4c87-a32b-8c99ebeeb52d.rna_seq.augmented_star_gene_counts.tsv	9d0d60f0748376e46d28a76154563392	4213790	validated
a85800db-9522-4bb5-a95e-0fa7a21f1776	a85800db-9522-4bb5-a95e-0fa7a21f1776/a88a1582-88b8-4e7e-9baf-09279b49a492.rna_seq.augmented_star_gene_counts.tsv	cf10d4ecba13247332b69ad138a0964f	4240111	validated
a949bd22-9889-471d-a2b4-f65544623f9f	a949bd22-9889-471d-a2b4-f65544623f9f/6f1230e0-14a2-4018-bab4-f6ec2862fe6b.rna_seq.augmented_star_gene_counts.tsv	53099c6b8f22df074a5944963c4c7a38	4230112	validated
a95414b1-7b8a-41b0-bf44-0a283ffb57a7	a95414b1-7b8a-41b0-bf44-0a283ffb57a7/7c025d06-2593-493c-b4a5-9f976149b0e2.rna_seq.augmented_star_gene_counts.tsv	1de717a61f252ed016ca00157d241f91	4240847	validated
aa5243e6-ef02-4940-8dbb-be91b7914863	aa5243e6-ef02-4940-8dbb-be91b7914863/12256b85-6662-41b3-a5d4-890ced0222e5.rna_seq.augmented_star_gene_counts.tsv	5c8a092bf3c0118f4cfa0bbb21192e6c	4250016	validated
ab4c3e77-9668-4029-a3fa-d5759a18f91f	ab4c3e77-9668-4029-a3fa-d5759a18f91f/4ce20929-7d04-4c4b-9e3c-de22d237f254.rna_seq.augmented_star_gene_counts.tsv	be1ad74fed674603361fb4494b0dda37	4237755	validated
aeada084-449f-4752-8794-61b0e89d213d	aeada084-449f-4752-8794-61b0e89d213d/b2b4cc41-5760-4463-bcde-16115ceb12c2.rna_seq.augmented_star_gene_counts.tsv	4d05a9178002515917b35a4a45a17c2f	4236375	validated
aff52dfe-72ed-4139-b5ee-564c3bb92663	aff52dfe-72ed-4139-b5ee-564c3bb92663/903db52d-a7e4-4490-b256-dd1149c78f38.rna_seq.augmented_star_gene_counts.tsv	3cbd873a3a619c472be51f13faeda38d	4226772	validated
b00650c2-a3dc-49ac-9d84-785186aa8c4d	b00650c2-a3dc-49ac-9d84-785186aa8c4d/b4fd9abd-cb2a-4d1b-abb2-8e2796d009cc.rna_seq.augmented_star_gene_counts.tsv	96dcebd0144ee55876ca9caf3200f7e4	4236930	validated
b16ddfde-1f0e-418a-996b-672f8aa356f6	b16ddfde-1f0e-418a-996b-672f8aa356f6/0bdec778-829d-4cba-8d0f-dcaa0d8803b1.rna_seq.augmented_star_gene_counts.tsv	eb51b7b5d77f4a6cb044dcf2e2f0c8ef	4229624	validated
b2326886-2b2a-4fef-b540-6aede1219c10	b2326886-2b2a-4fef-b540-6aede1219c10/1b0a23c2-785d-4a14-b673-86c97ceff401.rna_seq.augmented_star_gene_counts.tsv	73cf14b8466c7e7d2775450e2771432c	4244270	validated
b36ebb94-8ea7-4ce6-8d16-83af643fb2bf	b36ebb94-8ea7-4ce6-8d16-83af643fb2bf/b09c5d28-8a02-4343-b678-07cbf351ed44.rna_seq.augmented_star_gene_counts.tsv	bc6ffce0f60e3722adbb55b47baff283	4245333	validated
b487aab5-b70d-4f9f-8b19-8efeaa420b3a	b487aab5-b70d-4f9f-8b19-8efeaa420b3a/e598b2c1-abeb-4421-acf8-79fe3d507ef8.rna_seq.augmented_star_gene_counts.tsv	9afb6c81130086676a0c900d26b4d143	4232351	validated
b515b2b2-acd1-48a7-a9ad-42d219dffe6c	b515b2b2-acd1-48a7-a9ad-42d219dffe6c/d2bd30d9-e0ce-4b80-889b-974bc0563d9c.rna_seq.augmented_star_gene_counts.tsv	c0257753b2818ddf31a81be082a1e423	4245200	validated
b6c72061-cab4-4aef-bd33-3b0b4881bed2	b6c72061-cab4-4aef-bd33-3b0b4881bed2/16ab68fd-4948-4cd5-b5d8-1b2e8a1fd3cb.rna_seq.augmented_star_gene_counts.tsv	6d984594b80f263f0972147cb42e8833	4212294	validated
b81a66ea-a3c8-44da-8a34-0f61805ae6d9	b81a66ea-a3c8-44da-8a34-0f61805ae6d9/824433bf-151c-46ea-9ea7-f53813f66a97.rna_seq.augmented_star_gene_counts.tsv	41a2af8ba4311775c9545f902fe9ad54	4241073	validated
b888409c-180f-4365-885e-8e887721a968	b888409c-180f-4365-885e-8e887721a968/530f723a-ac5b-4e14-93b9-1d501b92fddd.rna_seq.augmented_star_gene_counts.tsv	9d0a59abb2c52fde6913a6378a3fad3d	4210206	validated
ba7d31f0-0f48-4d04-a8e5-2643f79ec011	ba7d31f0-0f48-4d04-a8e5-2643f79ec011/d1ecfbcd-8e13-4c5c-8536-6fb1e878e193.rna_seq.augmented_star_gene_counts.tsv	b99c0b3d811f752329d9a30bdbd55cab	4231273	validated
bb000b50-39bf-4a3c-9892-c7be9cc3c363	bb000b50-39bf-4a3c-9892-c7be9cc3c363/d31b7542-ab53-4c4f-b070-0c50bb195d1c.rna_seq.augmented_star_gene_counts.tsv	f5f79f0203de9588d1df5714cd76ba02	4232075	validated
bbc13cd0-5837-499b-b819-a8e77a04f4cd	bbc13cd0-5837-499b-b819-a8e77a04f4cd/773b41d4-8c43-4777-99b8-190c7e7793e0.rna_seq.augmented_star_gene_counts.tsv	3a78bdbf4f8ba9bbaa1fc3b6c65ab456	4229286	validated
bc3c5640-1221-40e4-b742-e8642ffc05a5	bc3c5640-1221-40e4-b742-e8642ffc05a5/22358a97-998c-4dd2-a48c-67626c744751.rna_seq.augmented_star_gene_counts.tsv	7d6d4484a2d2fbf5663b31bcd4a69bf6	4241266	validated
bd32096f-1c2a-44e5-b42d-27c66883665d	bd32096f-1c2a-44e5-b42d-27c66883665d/737bc806-018c-401d-b3ef-ffd3c896c01c.rna_seq.augmented_star_gene_counts.tsv	2f05fb49c355e76dfdaaae67e940d249	4243708	validated
be14c489-c096-41fc-a3e3-be5a2cac97e9	be14c489-c096-41fc-a3e3-be5a2cac97e9/85d43afd-9aac-48ca-a9c4-00357b7207e1.rna_seq.augmented_star_gene_counts.tsv	f83bc974689848a08dc21d1b5a519970	4213675	validated
bea60bf8-1f0d-40df-a4c5-cc7b91b1a26f	bea60bf8-1f0d-40df-a4c5-cc7b91b1a26f/f20785b9-991d-4b87-8ba7-ca32373f1996.rna_seq.augmented_star_gene_counts.tsv	1fca984775a86b991fba506869d2c76c	4227780	validated
c1bcb350-5ad0-4cee-bf2c-a85cb2b014b2	c1bcb350-5ad0-4cee-bf2c-a85cb2b014b2/d34723c1-230c-45c3-9621-b2ef5919f244.rna_seq.augmented_star_gene_counts.tsv	62b02e90a9eaf7ab012f5e3f3027949b	4231838	validated
c2bce9e5-73ee-43fd-bd95-ac606ac71183	c2bce9e5-73ee-43fd-bd95-ac606ac71183/3d89c16f-8045-4861-a82c-9f4624292284.rna_seq.augmented_star_gene_counts.tsv	42016faa20fc460aa1f5d22a430a28a5	4233166	validated
c3183b2f-9803-4d4e-8425-9bc1df199005	c3183b2f-9803-4d4e-8425-9bc1df199005/ddef6a35-2b19-45e9-9ace-420a8e94db86.rna_seq.augmented_star_gene_counts.tsv	ba14bf89ffa554b1e403edfd8c10d146	4213296	validated
c41e26bd-086f-446f-9dd3-fccdb704218c	c41e26bd-086f-446f-9dd3-fccdb704218c/32a88c36-6b9a-483f-ad00-bf899ae279ba.rna_seq.augmented_star_gene_counts.tsv	9fa79f2d4e984ad1679f65fbb718312b	4236564	validated
c53c476f-3cba-4a0c-adec-52943b368d70	c53c476f-3cba-4a0c-adec-52943b368d70/edebd870-f100-41bb-946f-2edd4babbc80.rna_seq.augmented_star_gene_counts.tsv	71abb058ac698fbc0869ce765ec295e0	4231245	validated
c67be5f3-89cf-4209-a270-6d2989beaea5	c67be5f3-89cf-4209-a270-6d2989beaea5/53fd72a0-30b5-4488-afb2-e77c2fd6a0d4.rna_seq.augmented_star_gene_counts.tsv	2529288781754735f26c97484e495fbc	4236506	validated
c71c63ea-239f-42a3-980e-879289f171d1	c71c63ea-239f-42a3-980e-879289f171d1/1c3eaf9a-ffda-4c6d-bffb-2610a37ab837.rna_seq.augmented_star_gene_counts.tsv	8a107520c82d9e50935d8458d605c8dd	4236471	validated
c73b76ac-c4fd-4896-b4cf-f73074040a34	c73b76ac-c4fd-4896-b4cf-f73074040a34/c0ec10f4-f2d0-4a17-b2a2-3726a67de7f9.rna_seq.augmented_star_gene_counts.tsv	cea1ef48dc5112745f472c4517c53047	4229085	validated
c7ba090c-98e4-4f0d-bf9a-e7ec40bd7487	c7ba090c-98e4-4f0d-bf9a-e7ec40bd7487/8cb3ba59-cfa2-4529-87a4-80d3f7be1332.rna_seq.augmented_star_gene_counts.tsv	c4a2af79fb0d52f4feeb26227cbc429a	4230396	validated
ca2e3afb-057d-4b8c-b73d-003fa45af981	ca2e3afb-057d-4b8c-b73d-003fa45af981/41b25e1d-b18b-427f-906c-b16f29056775.rna_seq.augmented_star_gene_counts.tsv	520b1a1bdd35d9a299e57e2a73e8c0ca	4248856	validated
cdcbb78a-d1e1-4422-b38b-ef7b6f044f53	cdcbb78a-d1e1-4422-b38b-ef7b6f044f53/f5e6497a-ed39-408d-9034-a965baaafbf7.rna_seq.augmented_star_gene_counts.tsv	7189d7ad25b1a20b64cc59f28bb4f94f	4232396	validated
ce3b6d73-7ed9-4502-9cc7-3176ba66ec3f	ce3b6d73-7ed9-4502-9cc7-3176ba66ec3f/fe036511-fe82-467c-9c6e-59bfb8b0a329.rna_seq.augmented_star_gene_counts.tsv	f9fcc0e3a84f115610dc85d878bd62a3	4244519	validated
cebcd3ab-a574-4504-8007-2d12d92d5e55	cebcd3ab-a574-4504-8007-2d12d92d5e55/d01f4531-b145-414b-bc1c-0f1a148b771e.rna_seq.augmented_star_gene_counts.tsv	69f12a3aad380546bdb16e992762a321	4241324	validated
d03c77e0-8b7b-4be7-a258-bad868690e3b	d03c77e0-8b7b-4be7-a258-bad868690e3b/b6c4399b-a4b6-4fcd-815c-554dc1a79ff7.rna_seq.augmented_star_gene_counts.tsv	0a0c9c9dc0193ac0ae5dc085225b04a3	4240723	validated
d3a51657-163d-488f-a7af-a2dc0caaf289	d3a51657-163d-488f-a7af-a2dc0caaf289/fd3ce752-3456-4aaf-bede-9cf5f0771b9d.rna_seq.augmented_star_gene_counts.tsv	55e9c8190b82884f63a9cfd96f775a87	4244077	validated
d4330cf6-e37d-4761-89d0-0fd985615aae	d4330cf6-e37d-4761-89d0-0fd985615aae/877f3bcc-97ea-4b0e-9f61-98a9eaedd952.rna_seq.augmented_star_gene_counts.tsv	46dd3dc8eec6222d21b65c15fbc61b30	4253877	validated
d43f1743-577e-4661-8b4b-30fecf950652	d43f1743-577e-4661-8b4b-30fecf950652/2d12ea90-c4f4-4aca-b353-360057b446e2.rna_seq.augmented_star_gene_counts.tsv	50580918b60464d54dfc30d299d2dbc5	4237738	validated
d47f96f6-a092-4dc2-8214-b7ed5b4212ff	d47f96f6-a092-4dc2-8214-b7ed5b4212ff/ad2bbb19-6d02-480f-b011-d4327c3c5607.rna_seq.augmented_star_gene_counts.tsv	163e55b953974c3e5dc05f188aa645e8	4224569	validated
d560a960-803c-4d1a-a404-d094f9faa44a	d560a960-803c-4d1a-a404-d094f9faa44a/f26d1599-6e75-4c0d-8b40-c7e45fe9da76.rna_seq.augmented_star_gene_counts.tsv	b5fa455a69830fb04712131497dd0c50	4214063	validated
d6af61bb-5401-40d5-9d7b-8773702e06d0	d6af61bb-5401-40d5-9d7b-8773702e06d0/5231481f-3568-46e3-aa4d-cbd9c4e95383.rna_seq.augmented_star_gene_counts.tsv	168fe46275bfec329173e9c8e265cf73	4236430	validated
d7225a0b-71e4-412d-a39b-c2487836af8f	d7225a0b-71e4-412d-a39b-c2487836af8f/c4ed4554-ce21-40dd-b85b-3b2912b29b89.rna_seq.augmented_star_gene_counts.tsv	8a433da956f7692e2b634d70f805017e	4239100	validated
d7a5abd0-5a82-4ee4-a3bf-767a4f7036be	d7a5abd0-5a82-4ee4-a3bf-767a4f7036be/f2903ac6-88e3-4653-a966-ab593fba51bf.rna_seq.augmented_star_gene_counts.tsv	81d689339ef328c51364e2b6b5f3ca6d	4229912	validated
d8dc459f-7d09-4e84-8756-dc990dded9a4	d8dc459f-7d09-4e84-8756-dc990dded9a4/9075936e-cc58-4740-abf4-1c733abb3d9f.rna_seq.augmented_star_gene_counts.tsv	66ca2625eaff8d96b3bf52523e9bcb18	4220103	validated
df4671bc-f386-4e21-a8d6-b624c71daf2f	df4671bc-f386-4e21-a8d6-b624c71daf2f/e990acfa-7162-4c8a-9147-111104efd490.rna_seq.augmented_star_gene_counts.tsv	e890154beb364a7dc094fcc3f0163f42	4225329	validated
e0855900-7f4b-4a49-997a-2bbd5bf4268f	e0855900-7f4b-4a49-997a-2bbd5bf4268f/350f38a2-e597-494a-a387-975814453726.rna_seq.augmented_star_gene_counts.tsv	ee5864155b4d7d00e41bc937ea0f537e	4236087	validated
e326e361-8c3b-443f-a0dd-ffab24a47451	e326e361-8c3b-443f-a0dd-ffab24a47451/b428d434-2904-4f67-a66f-b7928e2951e3.rna_seq.augmented_star_gene_counts.tsv	595a9661e08712651eada659560c9434	4235346	validated
e4992d90-d425-4c03-ab00-5e9bfe232b8f	e4992d90-d425-4c03-ab00-5e9bfe232b8f/5566453e-df41-4aab-8dd0-825efbece954.rna_seq.augmented_star_gene_counts.tsv	03ecef835450121810f94cadcd0372db	4233699	validated
e546a2d2-245b-4508-9b45-5817f3662043	e546a2d2-245b-4508-9b45-5817f3662043/87a582d2-22f0-4d22-8d2d-8fec2f1e7e8f.rna_seq.augmented_star_gene_counts.tsv	20cf08593b7f99dc6daf78ba353ab59b	4243292	validated
e8938336-0760-4332-8d95-84164bf0c873	e8938336-0760-4332-8d95-84164bf0c873/9a4f9e4a-dc97-4f8d-9075-537b62fb98d3.rna_seq.augmented_star_gene_counts.tsv	4da39e6e19bb4c3ba33a282073f5bbaf	4213501	validated
e8ea5496-aa18-4d25-8673-8acd272bd2c4	e8ea5496-aa18-4d25-8673-8acd272bd2c4/1f57edd1-3bc9-4eaf-8045-8984d5c7f148.rna_seq.augmented_star_gene_counts.tsv	bdcec4af150b1170da0bc320243b74b6	4234717	validated
